"udid","ts","date","prod_name","prod_type",rev
"5acec211cb3440dd9e9ec39bfbb7560f","2016-04-09 17:14:27","2016-04-09","iap_1_passes_1","chapterPasses",410
"5acec211cb3440dd9e9ec39bfbb7560f","2016-04-15 20:16:49","2016-04-15","iap_value_pack_008","valuePack",2860
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-17 22:07:13","2016-04-17","iap_1_gems_2","gems",760
"690e7f632bb5416ab9fab2687726eda8","2016-04-17 23:44:35","2016-04-17","iap_1_passes_2","chapterPasses",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-18 12:45:55","2016-04-18","iap_1_gems_2","gems",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-19 12:52:29","2016-04-19","iap_1_gems_2","gems",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-21 11:16:16","2016-04-21","iap_1_gems_2","gems",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-22 10:29:48","2016-04-22","iap_1_gems_2","gems",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-22 10:37:05","2016-04-22","iap_1_gems_2","gems",760
"13f8519d14ba4addb1c9ed5ef73d0da6","2016-04-22 10:37:27","2016-04-22","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-02 01:29:46","2016-03-02","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-02 02:02:50","2016-03-02","iap_1_passes_1","chapterPasses",410
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-02 02:06:44","2016-03-02","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-02 02:32:29","2016-03-02","iap_1_gems_1","gems",410
"868814cb976541e8907f7ae618a8c651","2016-03-02 17:52:45","2016-03-02","iap_1_passes_10","chapterPasses",3555
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-03 00:55:00","2016-03-03","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-03 01:07:52","2016-03-03","iap_1_gems_2","gems",760
"0d8e4ab49ec64735acc512cdfd310ccb","2016-03-03 19:32:49","2016-03-03","iap_1_gems_2","gems",760
"0d8e4ab49ec64735acc512cdfd310ccb","2016-03-03 19:41:49","2016-03-03","iap_1_gems_2","gems",760
"a38896e0496e4beeabd060dbad551e6b","2016-03-03 22:06:15","2016-03-03","iap_1_passes_2","chapterPasses",760
"58f584b3f6dc4d2cadd0e53b0b7d8742","2016-03-03 23:52:34","2016-03-03","iap_1_gems_5","gems",1810
"9f86e078d7be4cfca481e38ddf40d3f0","2016-03-04 06:31:12","2016-03-04","iap_1_gems_5","gems",1810
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-04 12:27:14","2016-03-04","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-04 12:27:28","2016-03-04","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-04 12:41:48","2016-03-04","iap_1_gems_2","gems",760
"a38896e0496e4beeabd060dbad551e6b","2016-03-04 22:17:52","2016-03-04","iap_1_passes_2","chapterPasses",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-05 08:59:57","2016-03-05","iap_1_gems_2","gems",760
"a38896e0496e4beeabd060dbad551e6b","2016-03-05 09:42:04","2016-03-05","iap_1_gems_2","gems",760
"868814cb976541e8907f7ae618a8c651","2016-03-05 11:47:25","2016-03-05","iap_1_gems_5","gems",1810
"871d6ff6ad204ea5bd234d771eb1f092","2016-03-05 17:28:01","2016-03-05","iap_1_gems_5","gems",1810
"868814cb976541e8907f7ae618a8c651","2016-03-05 17:46:32","2016-03-05","iap_1_gems_2","gems",760
"06de3bc997b34ca39fae54fe778a7e1c","2016-03-05 19:52:35","2016-03-05","iap_1_gems_2","gems",760
"06de3bc997b34ca39fae54fe778a7e1c","2016-03-05 20:17:40","2016-03-05","iap_1_gems_2","gems",760
"f35875631c0e4846a6c043616505c901","2016-03-06 09:28:43","2016-03-06","iap_1_gems_2","gems",760
"868814cb976541e8907f7ae618a8c651","2016-03-06 09:31:42","2016-03-06","iap_1_gems_2","gems",760
"871d6ff6ad204ea5bd234d771eb1f092","2016-03-06 10:30:30","2016-03-06","iap_1_passes_5","chapterPasses",1810
"868814cb976541e8907f7ae618a8c651","2016-03-06 11:05:17","2016-03-06","iap_1_gems_2","gems",760
"06de3bc997b34ca39fae54fe778a7e1c","2016-03-06 11:14:22","2016-03-06","iap_1_gems_2","gems",760
"9f86e078d7be4cfca481e38ddf40d3f0","2016-03-06 12:33:54","2016-03-06","iap_1_gems_5","gems",1810
"868814cb976541e8907f7ae618a8c651","2016-03-06 12:54:56","2016-03-06","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 14:27:00","2016-03-06","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 14:36:38","2016-03-06","iap_1_gems_2","gems",760
"260b87f41e214dfa80e1007ba2c40685","2016-03-06 15:39:53","2016-03-06","iap_1_gems_5","gems",1810
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 15:50:37","2016-03-06","iap_1_passes_2","chapterPasses",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 16:11:24","2016-03-06","iap_1_gems_5","gems",1810
"260b87f41e214dfa80e1007ba2c40685","2016-03-06 16:33:36","2016-03-06","iap_1_gems_2","gems",760
"260b87f41e214dfa80e1007ba2c40685","2016-03-06 16:54:47","2016-03-06","iap_1_passes_2","chapterPasses",760
"260b87f41e214dfa80e1007ba2c40685","2016-03-06 17:06:07","2016-03-06","iap_1_gems_10","gems",3560
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 19:48:36","2016-03-06","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 19:48:47","2016-03-06","iap_1_gems_2","gems",760
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-06 20:09:31","2016-03-06","iap_1_gems_5","gems",1810
"ac3f47636d884ddcbdbafff72c0c175e","2016-03-07 11:18:58","2016-03-07","iap_1_passes_1","chapterPasses",410
"b99cb52f45cc455f830b500ae254ff4b","2016-03-07 23:31:52","2016-03-07","iap_1_gems_5","gems",1810
"06de3bc997b34ca39fae54fe778a7e1c","2016-03-08 04:00:51","2016-03-08","iap_1_gems_2","gems",760
"06de3bc997b34ca39fae54fe778a7e1c","2016-03-08 04:01:12","2016-03-08","iap_1_gems_2","gems",760
"c940a8c7cbf84ffd90dccb2752011bf6","2016-03-08 12:35:06","2016-03-08","iap_1_passes_2","chapterPasses",760
"260b87f41e214dfa80e1007ba2c40685","2016-03-08 18:18:56","2016-03-08","iap_1_gems_5","gems",1810
"260b87f41e214dfa80e1007ba2c40685","2016-03-08 20:59:28","2016-03-08","iap_1_passes_1","chapterPasses",410
"b99cb52f45cc455f830b500ae254ff4b","2016-03-08 23:47:16","2016-03-08","iap_1_gems_5","gems",1810
"b99cb52f45cc455f830b500ae254ff4b","2016-03-09 00:30:33","2016-03-09","iap_1_passes_5","chapterPasses",1810
"b99cb52f45cc455f830b500ae254ff4b","2016-03-09 03:03:02","2016-03-09","iap_1_gems_2","gems",760
"ac3f47636d884ddcbdbafff72c0c175e","2016-03-09 04:55:20","2016-03-09","iap_1_gems_1","gems",410
"b99cb52f45cc455f830b500ae254ff4b","2016-03-11 19:45:16","2016-03-11","iap_1_gems_10","gems",3560
"b99cb52f45cc455f830b500ae254ff4b","2016-03-11 20:53:40","2016-03-11","iap_1_passes_5","chapterPasses",1810
"b99cb52f45cc455f830b500ae254ff4b","2016-03-11 21:22:33","2016-03-11","iap_1_gems_10","gems",3560
"b99cb52f45cc455f830b500ae254ff4b","2016-03-11 23:26:01","2016-03-11","iap_1_gems_10","gems",3560
"b99cb52f45cc455f830b500ae254ff4b","2016-03-12 00:59:54","2016-03-12","iap_1_gems_10","gems",3560
"b99cb52f45cc455f830b500ae254ff4b","2016-03-12 01:56:24","2016-03-12","iap_1_gems_10","gems",3560
"d2537beb07254dceaac3f76d7fbf8c84","2016-03-18 11:41:19","2016-03-18","iap_1_passes_2","chapterPasses",760
"d2537beb07254dceaac3f76d7fbf8c84","2016-03-18 11:59:30","2016-03-18","iap_1_gems_5","gems",1810
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-19 20:52:02","2016-03-19","iap_1_passes_1","chapterPasses",410
"5f35cd9da3a042cf9dabda32527a3dd4","2016-03-22 23:16:39","2016-03-22","iap_1_passes_2","chapterPasses",760
"b99cb52f45cc455f830b500ae254ff4b","2016-03-26 15:09:57","2016-03-26","iap_1_gems_5","gems",1810
"b99cb52f45cc455f830b500ae254ff4b","2016-03-26 17:24:05","2016-03-26","iap_1_passes_2","chapterPasses",760
"b99cb52f45cc455f830b500ae254ff4b","2016-03-26 17:32:00","2016-03-26","iap_1_gems_10","gems",3560
"868814cb976541e8907f7ae618a8c651","2016-04-05 15:22:48","2016-04-05","iap_1_gems_2","gems",760
"b99cb52f45cc455f830b500ae254ff4b","2016-04-09 09:49:51","2016-04-09","iap_1_gems_5","gems",1810
"5f35cd9da3a042cf9dabda32527a3dd4","2016-04-10 21:27:24","2016-04-10","iap_1_passes_1","chapterPasses",410
"5f35cd9da3a042cf9dabda32527a3dd4","2016-04-10 21:54:48","2016-04-10","iap_1_passes_1","chapterPasses",410
"570bba4a1e8e4ccfaf5651a1a38e24fa","2016-03-03 19:01:55","2016-03-03","iap_1_gems_1","gems",410
"570bba4a1e8e4ccfaf5651a1a38e24fa","2016-03-03 19:02:19","2016-03-03","iap_1_gems_1","gems",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-04 07:57:27","2016-03-04","iap_1_gems_1","gems",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-04 08:07:50","2016-03-04","iap_1_gems_2","gems",760
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-04 08:28:53","2016-03-04","iap_1_passes_2","chapterPasses",760
"151bd50a70684779bcf9839857ba5121","2016-03-04 14:52:00","2016-03-04","iap_1_gems_2","gems",760
"151bd50a70684779bcf9839857ba5121","2016-03-04 15:06:28","2016-03-04","iap_1_gems_1","gems",410
"b1fdc418694e4cc69ddfd7e346a5e45b","2016-03-05 09:23:44","2016-03-05","iap_1_passes_1","chapterPasses",410
"b1fdc418694e4cc69ddfd7e346a5e45b","2016-03-05 09:35:29","2016-03-05","iap_1_gems_5","gems",1810
"91515da14be347079413ff79b63a23c3","2016-03-05 17:00:05","2016-03-05","iap_1_passes_2","chapterPasses",760
"91515da14be347079413ff79b63a23c3","2016-03-05 18:19:54","2016-03-05","iap_1_gems_2","gems",760
"91515da14be347079413ff79b63a23c3","2016-03-05 20:11:25","2016-03-05","iap_1_gems_2","gems",760
"91515da14be347079413ff79b63a23c3","2016-03-05 20:18:24","2016-03-05","iap_1_passes_2","chapterPasses",760
"91515da14be347079413ff79b63a23c3","2016-03-05 20:58:21","2016-03-05","iap_1_gems_2","gems",760
"91515da14be347079413ff79b63a23c3","2016-03-05 20:59:02","2016-03-05","iap_1_gems_2","gems",760
"5f56349b48a340608beb22021c73ad64","2016-03-06 00:28:40","2016-03-06","iap_1_gems_2","gems",760
"5f56349b48a340608beb22021c73ad64","2016-03-06 00:33:11","2016-03-06","iap_1_gems_1","gems",410
"5f56349b48a340608beb22021c73ad64","2016-03-06 00:45:48","2016-03-06","iap_1_gems_5","gems",1810
"5f56349b48a340608beb22021c73ad64","2016-03-06 01:09:55","2016-03-06","iap_1_passes_5","chapterPasses",1810
"91515da14be347079413ff79b63a23c3","2016-03-06 05:53:58","2016-03-06","iap_1_gems_2","gems",760
"91515da14be347079413ff79b63a23c3","2016-03-06 05:55:24","2016-03-06","iap_1_passes_2","chapterPasses",760
"91515da14be347079413ff79b63a23c3","2016-03-06 06:03:24","2016-03-06","iap_1_gems_2","gems",760
"151bd50a70684779bcf9839857ba5121","2016-03-06 07:22:56","2016-03-06","iap_1_gems_2","gems",760
"c7daf242789948f2be7b6bbbfdd5d188","2016-03-06 19:42:48","2016-03-06","iap_1_gems_2","gems",760
"c7daf242789948f2be7b6bbbfdd5d188","2016-03-06 20:16:01","2016-03-06","iap_1_passes_2","chapterPasses",760
"c7daf242789948f2be7b6bbbfdd5d188","2016-03-06 20:16:41","2016-03-06","iap_1_gems_1","gems",410
"c7daf242789948f2be7b6bbbfdd5d188","2016-03-06 20:29:07","2016-03-06","iap_1_gems_2","gems",760
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-07 08:29:11","2016-03-07","iap_1_gems_2","gems",760
"1899a8b6dc314539adce5979a878e9ac","2016-03-07 14:47:01","2016-03-07","iap_1_gems_2","gems",760
"6e63e5382a154478a460d0a4b6e4ec5f","2016-03-07 15:14:55","2016-03-07","iap_1_passes_2","chapterPasses",760
"bc99ffe68c234080860a8091ff20dacc","2016-03-07 15:53:15","2016-03-07","iap_1_gems_5","gems",1810
"bc99ffe68c234080860a8091ff20dacc","2016-03-07 15:53:15","2016-03-07","iap_1_gems_5","gems",1810
"bc99ffe68c234080860a8091ff20dacc","2016-03-07 16:45:20","2016-03-07","iap_1_passes_1","chapterPasses",410
"6e63e5382a154478a460d0a4b6e4ec5f","2016-03-08 13:19:19","2016-03-08","iap_1_passes_2","chapterPasses",760
"151bd50a70684779bcf9839857ba5121","2016-03-08 15:08:19","2016-03-08","iap_1_gems_2","gems",760
"6e63e5382a154478a460d0a4b6e4ec5f","2016-03-09 13:44:30","2016-03-09","iap_1_passes_2","chapterPasses",760
"151bd50a70684779bcf9839857ba5121","2016-03-09 14:32:51","2016-03-09","iap_1_gems_1","gems",410
"1899a8b6dc314539adce5979a878e9ac","2016-03-09 23:26:12","2016-03-09","iap_1_gems_5","gems",1810
"6e63e5382a154478a460d0a4b6e4ec5f","2016-03-12 08:00:13","2016-03-12","iap_1_passes_2","chapterPasses",760
"0e5824d5c2ac4e5284215665c492a1a8","2016-03-15 19:17:41","2016-03-15","iap_1_passes_1","chapterPasses",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-23 10:52:32","2016-03-23","iap_1_passes_1","chapterPasses",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-28 10:09:29","2016-03-28","iap_1_gems_5","gems",1810
"0e1f841eca084edbbc3fcdf8524e3811","2016-03-28 14:22:02","2016-03-28","iap_1_gems_2","gems",760
"0e1f841eca084edbbc3fcdf8524e3811","2016-04-06 08:21:05","2016-04-06","iap_1_passes_1","chapterPasses",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-04-06 09:19:40","2016-04-06","iap_1_passes_2","chapterPasses",760
"0e1f841eca084edbbc3fcdf8524e3811","2016-04-09 08:58:33","2016-04-09","iap_1_passes_1","chapterPasses",410
"0e1f841eca084edbbc3fcdf8524e3811","2016-04-13 10:49:29","2016-04-13","iap_1_gems_1","gems",410
"55369ab6279a4361becb1c088b80ad94","2016-03-02 17:52:49","2016-03-02","iap_1_passes_2","chapterPasses",760
"7061d4fdb1a740488fd3fed71ed598d2","2016-03-03 10:53:20","2016-03-03","iap_1_gems_2","gems",760
"ca33442fa3474d259553f9cfa05233be","2016-03-03 19:42:34","2016-03-03","iap_1_passes_1","chapterPasses",410
"5f6a6e16fe9f40be8d47a3a308644551","2016-03-03 23:02:17","2016-03-03","iap_1_gems_2","gems",760
"5f6a6e16fe9f40be8d47a3a308644551","2016-03-03 23:07:05","2016-03-03","iap_1_gems_5","gems",1810
"910f77b4a3ab44ad9dd3f08fe26bc884","2016-03-04 12:15:03","2016-03-04","iap_1_passes_5","chapterPasses",1810
"910f77b4a3ab44ad9dd3f08fe26bc884","2016-03-04 12:28:38","2016-03-04","iap_1_gems_2","gems",760
"93c98cca524e4f229db4dd8cb27b579f","2016-03-04 12:33:08","2016-03-04","iap_1_passes_10","chapterPasses",3555
"910f77b4a3ab44ad9dd3f08fe26bc884","2016-03-04 12:44:05","2016-03-04","iap_1_gems_5","gems",1810
"910f77b4a3ab44ad9dd3f08fe26bc884","2016-03-05 10:47:12","2016-03-05","iap_1_gems_2","gems",760
"910f77b4a3ab44ad9dd3f08fe26bc884","2016-03-05 10:47:43","2016-03-05","iap_1_gems_10","gems",3560
"93c98cca524e4f229db4dd8cb27b579f","2016-03-05 13:46:09","2016-03-05","iap_1_gems_2","gems",760
"5f6a6e16fe9f40be8d47a3a308644551","2016-03-05 20:16:58","2016-03-05","iap_1_gems_20","gems",7060
"5f6a6e16fe9f40be8d47a3a308644551","2016-03-05 20:37:01","2016-03-05","iap_1_passes_5","chapterPasses",1810
"394fe7b69d064b65a676af793ef4bf66","2016-03-05 21:52:22","2016-03-05","iap_1_gems_2","gems",760
"a495fa44cc28482b82a6c26db31cf65c","2016-03-06 14:24:01","2016-03-06","iap_1_passes_5","chapterPasses",1810
"fa33682fcdac4f4f9f892b16e5c1f911","2016-03-06 15:08:44","2016-03-06","iap_1_gems_2","gems",760
"9c40ce7751434091b4f1a992c1afa02f","2016-03-06 15:26:57","2016-03-06","iap_1_passes_1","chapterPasses",410
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-06 15:27:52","2016-03-06","iap_1_gems_2","gems",760
"9c40ce7751434091b4f1a992c1afa02f","2016-03-06 15:41:25","2016-03-06","iap_1_gems_2","gems",760
"9c40ce7751434091b4f1a992c1afa02f","2016-03-06 15:41:42","2016-03-06","iap_1_gems_1","gems",410
"9c40ce7751434091b4f1a992c1afa02f","2016-03-06 22:48:37","2016-03-06","iap_1_passes_2","chapterPasses",760
"394fe7b69d064b65a676af793ef4bf66","2016-03-07 02:49:32","2016-03-07","iap_1_gems_2","gems",760
"394fe7b69d064b65a676af793ef4bf66","2016-03-07 03:00:39","2016-03-07","iap_1_gems_2","gems",760
"a8c3b86c8f7d47bc8a447f2f2ba4ed2e","2016-03-07 03:13:57","2016-03-07","iap_1_gems_1","gems",410
"a8c3b86c8f7d47bc8a447f2f2ba4ed2e","2016-03-07 03:31:35","2016-03-07","iap_1_gems_2","gems",760
"a8c3b86c8f7d47bc8a447f2f2ba4ed2e","2016-03-07 03:38:26","2016-03-07","iap_1_gems_10","gems",3560
"a8c3b86c8f7d47bc8a447f2f2ba4ed2e","2016-03-07 04:04:18","2016-03-07","iap_1_passes_5","chapterPasses",1810
"a8c3b86c8f7d47bc8a447f2f2ba4ed2e","2016-03-07 04:49:27","2016-03-07","iap_1_gems_10","gems",3560
"394fe7b69d064b65a676af793ef4bf66","2016-03-07 07:28:06","2016-03-07","iap_1_gems_5","gems",1810
"9c40ce7751434091b4f1a992c1afa02f","2016-03-07 11:14:00","2016-03-07","iap_1_passes_2","chapterPasses",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 15:21:21","2016-03-07","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 15:37:55","2016-03-07","iap_1_passes_2","chapterPasses",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 15:38:30","2016-03-07","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 15:58:22","2016-03-07","iap_1_gems_5","gems",1810
"ffc470373f9d4471b5553e14fa980998","2016-03-07 15:58:22","2016-03-07","iap_1_gems_5","gems",1810
"ffc470373f9d4471b5553e14fa980998","2016-03-07 16:48:37","2016-03-07","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-07 17:30:05","2016-03-07","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 23:06:07","2016-03-07","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-07 23:34:06","2016-03-07","iap_1_gems_2","gems",760
"394fe7b69d064b65a676af793ef4bf66","2016-03-08 01:19:29","2016-03-08","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-08 14:15:29","2016-03-08","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-08 14:36:45","2016-03-08","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-08 21:54:01","2016-03-08","iap_1_gems_5","gems",1810
"56d928705b5646f894d9dbd8b88e5d76","2016-03-09 08:30:25","2016-03-09","iap_1_gems_2","gems",760
"ffc470373f9d4471b5553e14fa980998","2016-03-09 08:30:58","2016-03-09","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-09 17:26:36","2016-03-09","iap_1_gems_2","gems",760
"394fe7b69d064b65a676af793ef4bf66","2016-03-10 03:10:02","2016-03-10","iap_1_gems_5","gems",1810
"4182b62bea384169b08a09427966c831","2016-03-10 11:11:11","2016-03-10","iap_1_gems_5","gems",1810
"394fe7b69d064b65a676af793ef4bf66","2016-03-11 06:53:15","2016-03-11","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-11 17:32:08","2016-03-11","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-11 17:32:51","2016-03-11","iap_1_gems_1","gems",410
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-12 07:54:23","2016-03-12","iap_1_gems_2","gems",760
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-20 04:52:24","2016-03-20","iap_1_passes_1","chapterPasses",410
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-03-20 05:52:04","2016-03-20","iap_1_passes_1","chapterPasses",410
"6bb802d9884a40d38ab43d5d0ca63c3c","2016-04-16 04:20:32","2016-04-16","iap_1_passes_1","chapterPasses",410
"eeaec3a5e1f34d28b371233877a42dd8","2016-03-01 21:40:52","2016-03-01","iap_1_gems_2","gems",760
"eeaec3a5e1f34d28b371233877a42dd8","2016-03-02 08:55:59","2016-03-02","iap_1_gems_2","gems",760
"eeaec3a5e1f34d28b371233877a42dd8","2016-03-02 20:45:50","2016-03-02","iap_1_gems_2","gems",760
"760761aa03f341e59d6c53a10462d8c4","2016-03-03 09:53:28","2016-03-03","iap_1_gems_2","gems",760
"a84bd8e1c3aa4c9e9f689826098ab3e6","2016-03-03 15:27:03","2016-03-03","iap_1_passes_2","chapterPasses",760
"db6c5f42ad9d4931a454fffb1d811574","2016-03-04 10:26:54","2016-03-04","iap_1_gems_5","gems",1810
"db6c5f42ad9d4931a454fffb1d811574","2016-03-04 10:59:24","2016-03-04","iap_1_passes_2","chapterPasses",760
"34ce6039d7a24ad893e1f6094912714e","2016-03-04 16:56:11","2016-03-04","iap_1_passes_1","chapterPasses",410
"db6c5f42ad9d4931a454fffb1d811574","2016-03-04 21:06:03","2016-03-04","iap_1_gems_5","gems",1810
"caf83f41b2584f82b67c8c890ebc9340","2016-03-05 06:29:11","2016-03-05","iap_1_passes_2","chapterPasses",760
"f4c2ffe36e9844eda977014528981f9b","2016-03-05 19:59:08","2016-03-05","iap_1_gems_20","gems",7060
"f4c2ffe36e9844eda977014528981f9b","2016-03-06 09:10:35","2016-03-06","iap_1_passes_10","chapterPasses",3555
"303a16b0fa2948918f07e86976b786da","2016-03-06 12:50:39","2016-03-06","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-06 12:51:47","2016-03-06","iap_1_gems_5","gems",1810
"303a16b0fa2948918f07e86976b786da","2016-03-06 12:52:36","2016-03-06","iap_1_gems_2","gems",760
"303a16b0fa2948918f07e86976b786da","2016-03-06 13:28:32","2016-03-06","iap_1_passes_10","chapterPasses",3555
"081bcb9596524cb1991737e84b821ce8","2016-03-07 10:36:30","2016-03-07","iap_1_passes_2","chapterPasses",760
"081bcb9596524cb1991737e84b821ce8","2016-03-07 10:37:40","2016-03-07","iap_1_gems_2","gems",760
"081bcb9596524cb1991737e84b821ce8","2016-03-07 10:50:02","2016-03-07","iap_1_gems_2","gems",760
"0f265735c42a4dfb89300824d3e83e9a","2016-03-07 10:52:39","2016-03-07","iap_1_gems_2","gems",760
"081bcb9596524cb1991737e84b821ce8","2016-03-07 11:24:01","2016-03-07","iap_1_gems_2","gems",760
"d1af215c3468432e9cca442f446eb8ea","2016-03-07 12:38:19","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 15:30:01","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:28:29","2016-03-07","iap_1_gems_1","gems",410
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:28:29","2016-03-07","iap_1_gems_1","gems",410
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:28:38","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:28:38","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:29:38","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:29:38","2016-03-07","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:29:50","2016-03-07","iap_1_passes_2","chapterPasses",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-07 16:29:50","2016-03-07","iap_1_passes_2","chapterPasses",760
"8010a038015843ac9c4ec32f38592590","2016-03-07 21:11:52","2016-03-07","iap_1_gems_5","gems",1810
"8010a038015843ac9c4ec32f38592590","2016-03-07 21:21:27","2016-03-07","iap_1_passes_10","chapterPasses",3555
"8010a038015843ac9c4ec32f38592590","2016-03-07 21:32:59","2016-03-07","iap_1_gems_10","gems",3560
"8010a038015843ac9c4ec32f38592590","2016-03-07 22:25:26","2016-03-07","iap_1_gems_2","gems",760
"8010a038015843ac9c4ec32f38592590","2016-03-08 03:00:34","2016-03-08","iap_1_gems_10","gems",3560
"8010a038015843ac9c4ec32f38592590","2016-03-08 04:09:10","2016-03-08","iap_1_gems_5","gems",1810
"0269d566881d4f34998a4f238ea46e11","2016-03-08 14:38:13","2016-03-08","iap_1_passes_1","chapterPasses",410
"0ef1d1899b334552902e27890913a1d4","2016-03-08 21:03:51","2016-03-08","iap_1_gems_2","gems",760
"081bcb9596524cb1991737e84b821ce8","2016-03-08 21:09:15","2016-03-08","iap_1_passes_2","chapterPasses",760
"0ef1d1899b334552902e27890913a1d4","2016-03-08 21:25:54","2016-03-08","iap_1_gems_2","gems",760
"0ef1d1899b334552902e27890913a1d4","2016-03-08 21:36:30","2016-03-08","iap_1_gems_2","gems",760
"0ef1d1899b334552902e27890913a1d4","2016-03-08 21:40:37","2016-03-08","iap_1_gems_2","gems",760
"0ef1d1899b334552902e27890913a1d4","2016-03-08 23:03:25","2016-03-08","iap_1_passes_1","chapterPasses",410
"760761aa03f341e59d6c53a10462d8c4","2016-03-09 00:36:57","2016-03-09","iap_1_gems_2","gems",760
"f060ecfa743c40bc92f5c941febdbf06","2016-03-09 01:26:36","2016-03-09","iap_1_passes_2","chapterPasses",760
"f060ecfa743c40bc92f5c941febdbf06","2016-03-09 02:35:28","2016-03-09","iap_1_passes_1","chapterPasses",410
"f060ecfa743c40bc92f5c941febdbf06","2016-03-09 06:07:45","2016-03-09","iap_1_passes_1","chapterPasses",410
"081bcb9596524cb1991737e84b821ce8","2016-03-09 08:41:40","2016-03-09","iap_1_gems_2","gems",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-09 17:53:29","2016-03-09","iap_1_passes_2","chapterPasses",760
"9a27cd8abe164d4f91d660bb648ae5c3","2016-03-09 17:58:11","2016-03-09","iap_1_gems_1","gems",410
"760761aa03f341e59d6c53a10462d8c4","2016-03-10 01:31:23","2016-03-10","iap_1_gems_2","gems",760
